"address/city","address/community","address/neighborhood","address/state","address/streetAddress","address/subdivision","address/zipcode","bathrooms","bedrooms","currency","description","latitude","livingArea","longitude","photos/0","photos/1","photos/2","photos/3","photos/4","photos/5","photos/6","photos/7","photos/8","photos/9","photos/10","photos/11","photos/12","photos/13","photos/14","photos/15","photos/16","photos/17","photos/18","photos/19","photos/20","photos/21","photos/22","photos/23","photos/24","photos/25","photos/26","photos/27","photos/28","photos/29","photos/30","photos/31","photos/32","photos/33","photos/34","photos/35","photos/36","photos/37","photos/38","photos/39","photos/40","photos/41","photos/42","photos/43","photos/44","photos/45","photos/46","photos/47","photos/48","photos/49","photos/50","photos/51","photos/52","photos/53","photos/54","photos/55","photos/56","photos/57","photos/58","photos/59","photos/60","photos/61","photos/62","photos/63","photos/64","photos/65","photos/66","photos/67","photos/68","photos/69","photos/70","photos/71","photos/72","photos/73","photos/74","photos/75","photos/76","photos/77","photos/78","photos/79","photos/80","photos/81","photos/82","photos/83","photos/84","photos/85","photos/86","photos/87","photos/88","photos/89","photos/90","photos/91","photos/92","photos/93","photos/94","photos/95","photos/96","photos/97","photos/98","photos/99","photos/100","photos/101","photos/102","photos/103","price","url","yearBuilt"
"Minneapolis",,,"MN","3326 Thomas Ave N",,"55412","1","2","USD","This 1274 square foot single family home has 2 bedrooms and 1.0 bathrooms. It is located at 3326 Thomas Ave N Minneapolis, Minnesota.","45.015872","1274","-93.31297","https://maps.googleapis.com/maps/api/streetview?location=3326+Thomas+Ave+N%2C+Minneapolis%2C+MN+55412&size=1025x768&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=zr_vO1l9uKNBDaojC3lB01dw-cs=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"176610","https://www.zillow.com/homedetails/3326-Thomas-Ave-N-Minneapolis-MN-55412/1762547_zpid/","1904"
"Minneapolis",,,"MN","2615 Thomas Ave N",,"55411","3","4","USD","Beautiful brand new construction! All 3 levels completely finished. Lower level family room is large and great for entertaining. Stainless steel energy star appliances, granite counter tops, all with energy efficient hvac, water heater, and more. Come check this one out!","45.006495","2359","-93.313687","https://photos.zillowstatic.com/p_f/ISjjawwoctb8rr1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbhfgb4xdp5wr1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbpt85cazwu5s1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3bd4txs5h8wr1000000000.jpg","https://photos.zillowstatic.com/p_f/ISv4bsarox8bwr1000000000.jpg","https://photos.zillowstatic.com/p_f/ISny8gskkp0ewr1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfs64aeghsgwr1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7m4sr7c9kjwr1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzf2g9181cmwr1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbpx3wovpe3cs1000000000.jpg","https://photos.zillowstatic.com/p_f/ISr904ru3t3pwr1000000000.jpg","https://photos.zillowstatic.com/p_f/ISj3yr8ozkvrwr1000000000.jpg","https://photos.zillowstatic.com/p_f/ISn6n8msxa836s1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbxvfqhvcnuwr1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3rt38br4fxwr1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvkrrp4nw60xr1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnepf7yioy2xr1000000000.jpg","https://photos.zillowstatic.com/p_f/ISf8n3pregq5xr1000000000.jpg","https://photos.zillowstatic.com/p_f/IS72lr6la8i8xr1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzvifoe60abxr1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrpg3682s1exr1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3jvrdirh66cs1000000000.jpg","https://photos.zillowstatic.com/p_f/ISjjern1yjtgxr1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbdcf5vtbljxr1000000000.jpg","https://photos.zillowstatic.com/p_f/IS37a3nop3dmxr1000000000.jpg","https://photos.zillowstatic.com/p_f/ISv08r4ilv4pxr1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnu5fmbhnwrxr1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfo3345dfouxr1000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"289900","https://www.zillow.com/homedetails/2615-Thomas-Ave-N-Minneapolis-MN-55411/101674959_zpid/","2020"
"Minneapolis",,,"MN","2806 Aldrich Ave N",,"55411","1","4","USD","Beautifully updated home featuring high ceilings on main level, updates throughout. Lots of windows allow for lots of natural light. A spacious front porch, a fully fenced in yard, and new landscaping make the outdoors area perfect to enjoy. The new over 800 sf patio in the backyard is the perfect space to relax.","45.008781","1248","-93.2889","https://photos.zillowstatic.com/p_f/ISj3ekx6inxlpw1000000000.jpg","https://photos.zillowstatic.com/p_f/ISr5llrtpa1e3x1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3nel8admcm3x1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnaax7x46wr3x1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvsxxgxasx8ix1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7y597kwpfx3x1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzr3xodsh704x1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnmvlyq6kpbix1000000000.jpg","https://photos.zillowstatic.com/p_f/ISjfz8o0k1r54x1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfgt9gk2cheix1000000000.jpg","https://photos.zillowstatic.com/p_f/IS33vknnblab4x1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbd0yb3jvmu2x1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnqqwma35ug4x1000000000.jpg","https://photos.zillowstatic.com/p_f/IS37yltwenex2x1000000000.jpg","https://photos.zillowstatic.com/p_f/ISv0w9bqaf603x1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7arxxdy39hix1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnutxsj67y23x1000000000.jpg","https://photos.zillowstatic.com/p_f/ISz3plf7uv0kix1000000000.jpg","https://photos.zillowstatic.com/p_f/ISforlad2zp53x1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7ip9s6yqh83x1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzbnx90ui9b3x1000000000.jpg","https://photos.zillowstatic.com/p_f/ISjzi99nl2tg3x1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrxm9x0qnsmix1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbtgxqghukj3x1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvgc9q39e4p3x1000000000.jpg","https://photos.zillowstatic.com/p_f/ISf48lpq0ynu3x1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrl1l67o9z24x1000000000.jpg","https://photos.zillowstatic.com/p_f/ISjrkxeulfkpix1000000000.jpg","https://photos.zillowstatic.com/p_f/ISblilwnh7csix1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3fg9ehdz3vix1000000000.jpg","https://photos.zillowstatic.com/p_f/ISb9xw5ufti84x1000000000.jpg","https://photos.zillowstatic.com/p_f/ISv8exva9rvxix1000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"225000","https://www.zillow.com/homedetails/2806-Aldrich-Ave-N-Minneapolis-MN-55411/1775205_zpid/","1905"
"Minneapolis",,,"MN","5017 Girard Ave N",,"55430","3","3","USD","Almost new construction! Built in 2018, this 2 story ""Baker"" floorplan has all the amenities you would expect including hardwood flooring throughout the open concept main floor, stylish white cabinets and trim and beautiful quartz countertops. Dry bar and kitchen island. Upstairs has 3 bedrooms including private master suite with lots of windows, and double sink vanity. Second floor laundry room keeps everything organized. The basement has been framed and insulated for an option to have a 4th bedroom, ¾ bath, den, and second living area all ready for you to make it your own when you finish it. Store your extra car in the 3 stall garage. Electric vehicle? No problem, the garage is already set up for all the charge you need. Easy proximity to downtown and NW metro. Close to parks and trails for walking or biking. Make Parkside at Humboldt Greenway your new home!","45.046331","1975","-93.298181","https://photos.zillowstatic.com/p_f/IS7mojqk1fe2rt0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjju7bfq910qw0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvgsdodwz8csx0000000000.jpg","https://photos.zillowstatic.com/p_f/ISbdsvs8m1t2qw0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnaq167sr0fsx0000000000.jpg","https://photos.zillowstatic.com/p_f/IS37qja2itk5qw0000000000.jpg","https://photos.zillowstatic.com/p_f/ISv0o7svdlc8qw0000000000.jpg","https://photos.zillowstatic.com/p_f/ISf0da5meyzr521000000000.jpg","https://photos.zillowstatic.com/p_f/IS7uaymfaqru521000000000.jpg","https://photos.zillowstatic.com/p_f/ISf4opn0ojshsx0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7yld5ujbkksx0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnulv9p9d4bqw0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzrj1nnf3cnsx0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrlhp4hbv3qsx0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzrzpwvgevgxw0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzn8m496ijx521000000000.jpg","https://photos.zillowstatic.com/p_f/ISrh6am22ab0621000000000.jpg","https://photos.zillowstatic.com/p_f/ISrlxdepc6njxw0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfojjri55wdqw0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjb4y3wx133621000000000.jpg","https://photos.zillowstatic.com/p_f/ISjffdma7nvssx0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7ih79c1xngqw0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjfv1wi8yemxw0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzbfvq5xofjqw0000000000.jpg","https://photos.zillowstatic.com/p_f/ISb9d1443fnvsx0000000000.jpg","https://photos.zillowstatic.com/p_f/IS33bplxy6fysx0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvw8d3ruy61tx0000000000.jpg","https://photos.zillowstatic.com/p_f/ISb9tpdc4q6pxw0000000000.jpg","https://photos.zillowstatic.com/p_f/ISb52mlpttu5621000000000.jpg","https://photos.zillowstatic.com/p_f/ISr5dj8zsg7mqw0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3zz93jplm8621000000000.jpg","https://photos.zillowstatic.com/p_f/IS33rdv50iyrxw0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjza7qso8zoqw0000000000.jpg","https://photos.zillowstatic.com/p_f/ISbt8v7mk0rrqw0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnq61lkqqy3tx0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvsxxkcldeb621000000000.jpg","https://photos.zillowstatic.com/p_f/IS3n6jpfgsiuqw0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvg4779ckaxqw0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"370000","https://www.zillow.com/homedetails/5017-Girard-Ave-N-Minneapolis-MN-55430/96791569_zpid/","2018"
"Minneapolis",,,"MN","4211 Sheridan Ave N",,"55412","1","3","USD","Exceptionally well maintained home nestled in charming Victory Neighborhood. Original white oak floors throughout, two bedrooms on the main floor and a spacious backyard with a patio.The  master bedroom on the upper floor is almost three-hundred and fifty square feet and features a sunny nook that is ideal for any telecommuter needing a quiet space.The perfect home for work and play!","45.031684","1350","-93.312669","https://photos.zillowstatic.com/p_f/ISb99ie0n9lh6n0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrtbi96vca3rm0000000000.jpg","https://photos.zillowstatic.com/p_f/IS16dh57vngddpf.jpg","https://photos.zillowstatic.com/p_f/ISrp7valdnem5f.jpg","https://photos.zillowstatic.com/p_f/ISjn96rzq426rm0000000000.jpg","https://photos.zillowstatic.com/p_f/ISn28ic2bo6ggo0000000000.jpg","https://photos.zillowstatic.com/p_f/IS16dh57zlilhnn.jpg","https://photos.zillowstatic.com/p_f/IS16exzmtrrlns3.jpg","https://photos.zillowstatic.com/p_f/ISbh7u8tmwt8rm0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3b5iqmiolbrm0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3nai78jrv11o0000000000.jpg","https://photos.zillowstatic.com/p_f/ISv4368gegderm0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvg86p1fjn41o0000000000.jpg","https://photos.zillowstatic.com/p_f/ISny0up9a85hrm0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3r9om413iftn0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfw56uv6gyigo0000000000.jpg","https://photos.zillowstatic.com/p_f/ISna6u6vabf71o0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfsyh7360xjrm0000000000.jpg","https://photos.zillowstatic.com/p_f/ISniohrf9n45ho0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"224900","https://www.zillow.com/homedetails/4211-Sheridan-Ave-N-Minneapolis-MN-55412/1726543_zpid/","1928"
"Minneapolis",,,"MN","1406 15th Ave N",,"55411","2","6","USD","Well maintained duplex in quiet neighborhood, just 1/2 block from North High School.  Both units recently updated with flooring, paint and bathrooms.  Roof and exterior paint new in 2019.  Separate utilities for both units lowers owner's expenses.  Take a look before this one is gone.","44.994458","2164","-93.298439","https://photos.zillowstatic.com/p_f/ISj3ekdndh53ax1000000000.jpg","https://photos.zillowstatic.com/p_f/ISf8jk3ztnjafw1000000000.jpg","https://photos.zillowstatic.com/p_f/IS72h8lspfbdfw1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzvew2ml73gfw1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrpckkfhzuifw1000000000.jpg","https://photos.zillowstatic.com/p_f/ISjja829drmlfw1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbd8wj29jeofw1000000000.jpg","https://photos.zillowstatic.com/p_f/IS376k1w4b6rfw1000000000.jpg","https://photos.zillowstatic.com/p_f/ISv048jp03ytfw1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnu1w0jwupwfw1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfozjicsmhzfw1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7ix706oe92gw1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzbvvhzj615gw1000000000.jpg","https://photos.zillowstatic.com/p_f/ISr5tjzsfys7gw1000000000.jpg","https://photos.zillowstatic.com/p_f/ISjzq7hmbqkagw1000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240000","https://www.zillow.com/homedetails/1406-15th-Ave-N-Minneapolis-MN-55411/1839908_zpid/","1910"
"Minneapolis",,,"MN","4362 Queen Ave N",,"55412","2","3","USD","Charming bungalow located just blocks from Victory Memorial Drive! One of the original 3 homes on Queen Ave built by Mrs. Walker, featuring 3 bedrooms and 1.25 bathrooms. This home has the original red oak flooring throughout, coved ceilings and a spacious master bedroom! Lower level has a family room & the opportunity to increase equity by finishing off an additional bedroom & bathroom. Don't forget about the rare attached garage!","45.035169","1794","-93.309468","https://photos.zillowstatic.com/p_f/ISny41muq86p121000000000.jpg","https://photos.zillowstatic.com/p_f/ISjnxodc6ujkw21000000000.jpg","https://photos.zillowstatic.com/p_f/IS33voi6yquyb31000000000.jpg","https://photos.zillowstatic.com/p_f/ISbdw6g9kap9431000000000.jpg","https://photos.zillowstatic.com/p_f/ISvwsc00uim1c31000000000.jpg","https://photos.zillowstatic.com/p_f/ISnqq0itpae4c31000000000.jpg","https://photos.zillowstatic.com/p_f/ISfkoozml267c31000000000.jpg","https://photos.zillowstatic.com/p_f/IS7emchghux9c31000000000.jpg","https://photos.zillowstatic.com/p_f/ISz7k0z9dmpcc31000000000.jpg","https://photos.zillowstatic.com/p_f/ISbhvcv52mbnw21000000000.jpg","https://photos.zillowstatic.com/p_f/ISr1iog39ehfc31000000000.jpg","https://photos.zillowstatic.com/p_f/ISjvfcyw469ic31000000000.jpg","https://photos.zillowstatic.com/p_f/ISbpd0gq0y0lc31000000000.jpg","https://photos.zillowstatic.com/p_f/IS3jboxjwpsnc31000000000.jpg","https://photos.zillowstatic.com/p_f/ISvc9cfdshkqc31000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"199900","https://www.zillow.com/homedetails/4362-Queen-Ave-N-Minneapolis-MN-55412/1726466_zpid/","1941"
"Minneapolis",,,"MN","2614 Colfax Ave N",,"55411","1","3","USD","3 bedroom, 1 bath, 2 car garage.  Close to schools & parks.  Central Air, two-car garage with a garden and hardwood floors under carpet.  Eat-in kitchen and pantry.  Beautiful sun porch.  Easy to show.  Nice home for 1st-time buyers.","45.00642","1253","-93.29142","https://photos.zillowstatic.com/p_f/ISnaap5emajpph0000000000.jpg","https://photos.zillowstatic.com/p_f/ISb1zs9tauy92t0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvkjt544kj3np0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3vwgrm6mqc2t0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnehhnxzbb6np0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvou49g2eif2t0000000000.jpg","https://photos.zillowstatic.com/p_f/ISf8f55rv339np0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnissq9y5ai2t0000000000.jpg","https://photos.zillowstatic.com/p_f/IS764tz4r0dh7s0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzz1hhyms4k7s0000000000.jpg","https://photos.zillowstatic.com/p_f/IS72dtmkrvubnp0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfcqg83ux1l2t0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzvah4ennmenp0000000000.jpg","https://photos.zillowstatic.com/p_f/IS76o4qwpptn2t0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrp85m7jfehnp0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrtz4zrikwm7s0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzzls7qlhlq2t0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjnxsglecop7s0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjj6t31f76knp0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfg5bx7dk7szr0000000000.jpg","https://photos.zillowstatic.com/p_f/ISbhvgyea4gs7s0000000000.jpg","https://photos.zillowstatic.com/p_f/ISbd4hluazxmnp0000000000.jpg","https://photos.zillowstatic.com/p_f/IS37253o6rppnp0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrtjgpjh9dt2t0000000000.jpg","https://photos.zillowstatic.com/p_f/ISv00tkh2jhsnp0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjnh47dd15w2t0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnuxg2bya9vnp0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3bt4g86w7v7s0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7a3ze19czuzr0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfov4k4u21ynp0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"169900","https://www.zillow.com/homedetails/2614-Colfax-Ave-N-Minneapolis-MN-55411/1775284_zpid/","1903"
"Minneapolis",,,"MN","1808 Victory Memorial Dr",,"55412","2","4","USD","Total Livable space is 1,792 sq ft!!  390 sq ft of additional NEARLY finished livable space in the basement featuring a 13x10 bedroom, walk-in closet & lower family space ARE NOT accounted for in the finished sq footage. Wonât take much to get immediate equity in this one! However, it can also be left with the Industrial look to enjoy.  This charmer is beautifully maintained and improved with the original character of the antique front door, coved ceilings and original custom kitchen cabinets. Tons of impressive updates- main floor bath with entirely new tile, shower doors and vanity. New kitchen counters, backsplash, sink & faucet. KT appliances are only 4 years old. A fully enclosed maintenance-free private backyard oasis for total relaxation! Enjoy old charm with the comforts of updates in all the meaningful places! Ease of access to the bus line and local community events & shops. You donât know what youâre missing until you know what youâre missing!","45.037354","1470","-93.303419","https://photos.zillowstatic.com/p_f/ISvs9v6da4yv9d0000000000.jpg","https://photos.zillowstatic.com/p_f/ISf8r62z0qpgke0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnauc59nmb0se0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvou0i8rhsoce0000000000.jpg","https://photos.zillowstatic.com/p_f/IS72pujswhhjke0000000000.jpg","https://photos.zillowstatic.com/p_f/ISf4s0n2je33se0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnisoz1n9krce0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzvmi1ms99mke0000000000.jpg","https://photos.zillowstatic.com/p_f/ISbdw6sahw3opd0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7ypo4we6v5se0000000000.jpg","https://photos.zillowstatic.com/p_f/IS37uu94dovqpd0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzrncmpaym8se0000000000.jpg","https://photos.zillowstatic.com/p_f/ISv0sirx8gntpd0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrpk6jfo11pke0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfcqchvi1cuce0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrll04j6qebse0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjjiu09ktsrke0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjfjolc2i6ese0000000000.jpg","https://photos.zillowstatic.com/p_f/IS76o0zoet3xce0000000000.jpg","https://photos.zillowstatic.com/p_f/ISbdgii2glkuke0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnup69r48fwpd0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfonuqk007zpd0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7ili8ewry1qd0000000000.jpg","https://photos.zillowstatic.com/p_f/ISv8yctmr7b67f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzbj6q7sjq4qd0000000000.jpg","https://photos.zillowstatic.com/p_f/ISr5hu71obi7qd0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjzeipuj3aaqd0000000000.jpg","https://photos.zillowstatic.com/p_f/ISbtc67ofv1dqd0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzzlogialvzce0000000000.jpg","https://photos.zillowstatic.com/p_f/IS37e60wbdcxke0000000000.jpg","https://photos.zillowstatic.com/p_f/ISv0cuhp7540le0000000000.jpg","https://photos.zillowstatic.com/p_f/ISz7g15wdqs4kl0000000000.jpg","https://photos.zillowstatic.com/p_f/ISr1epmp9ik7kl0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"320000","https://www.zillow.com/homedetails/1808-Victory-Memorial-Dr-Minneapolis-MN-55412/1797028_zpid/","1935"
"Minneapolis",,,"MN","2714 35th Ave N",,"55412","1","2","USD","2 bedroom/1 bath single family home 3 blocks from beautiful park. Spacious with skylights. Tenants pay all utilities. Cats and Dogs welcome.","45.01891","553","-93.315315","https://maps.googleapis.com/maps/api/streetview?location=2714+35th+Ave+N%2C+Minneapolis%2C+MN+55412&size=1025x768&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=IsidzHcvHJcGZtS9ZFR_ekK6vnI=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"139000","https://www.zillow.com/homedetails/2714-35th-Ave-N-Minneapolis-MN-55412/1762038_zpid/","1922"
"Minneapolis",,,"MN","11 S 12th St APT 304",,"55403","1",,"USD","Own for less than rent, in Downtown's Loring Park neighborhood! This charming Studio Condo offers a partitioned wall with a pocket door, that separates the living room from the bedroom and makes this unit feel less like a studio and more like a one bedroom. It's got a galley-style kitchen with updated stainless-steel appliances, and a large walk-in closet with tons of potential off the entryway. Within the building itself, there are two free laundry rooms in the basement and secured access at all points of entry. Loring Park is one block away, shops and restaurants are all within walking distance, and Lunds grocery store is right out your back door! Rentals are allowed within this building, and this unit has reserved access to the buildings' patio space. This is a great opportunity to own an affordable Condo in a great location, at a great price.","44.973998","400","-93.280046","https://photos.zillowstatic.com/p_f/ISb5yyc8nqh6kk0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvoyznbipw6yk0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjzu2403jvhuk0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrlde1k5q14vk0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnycnkicgmyyk0000000000.jpg","https://photos.zillowstatic.com/p_f/ISz7wpy38x7qvk0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzvmmgcyqvvzk0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7ue1wna4ecwk0000000000.jpg","https://photos.zillowstatic.com/p_f/ISbtwlc6k15t0l0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3z3dcrpz8qwk0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvw8xq6akmn1l0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrxqcao0nv6xk0000000000.jpg","https://photos.zillowstatic.com/p_f/ISb5aklafyyv2l0000000000.jpg","https://photos.zillowstatic.com/p_f/ISj7507vudlyxk0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrdb7gekcb44l0000000000.jpg","https://photos.zillowstatic.com/p_f/ISv4fz2pgouvyk0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7mcuaipqnc5l0000000000.jpg","https://photos.zillowstatic.com/p_f/IS72pyyi2z3tzk0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnudh5mu40l6l0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjzyxuco9dq0l0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvwcshjva4w7l0000000000.jpg","https://photos.zillowstatic.com/p_f/ISb5efcn0pg49l0000000000.jpg","https://photos.zillowstatic.com/p_f/ISz70lpgtnpy1l0000000000.jpg","https://photos.zillowstatic.com/p_f/ISj7dqok1vkfal0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfg18kky1273l0000000000.jpg","https://photos.zillowstatic.com/p_f/ISr9c11i21pqbl0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115000","https://www.zillow.com/homedetails/11-S-12th-St-APT-304-Minneapolis-MN-55403/1942488_zpid/","1907"
